datetime,Latitude,Longitude,Depth,Magnitude
2015-06-17 12:51:33,-35.3639,-17.1605,10.0,7.0
2015-06-20 02:10:07,-36.3601,-73.812,11.0,6.4
2015-06-20 05:22:18,-36.3656,-73.7481,4.58,5.5
2015-06-20 05:32:09,-59.6293,-26.5027,50.11,5.7
2015-06-20 23:39:10,-23.5295,-177.0845,151.0,5.9
2015-06-21 21:28:16,-20.4307,-178.3276,562.61,6.0
2015-06-23 08:59:56,-19.5686,-175.0399,138.0,5.5
2015-06-23 12:18:30,27.7375,139.7254,460.0,6.5
2015-06-23 12:19:29,27.707,139.7745,462.13,5.5
2015-06-23 12:22:20,27.6475,140.0686,470.67,5.6
2015-06-24 22:32:21,61.6644,-151.962,114.2,5.7
2015-06-25 18:45:57,-32.0722,-178.3241,10.0,6.0
2015-06-27 15:34:04,29.0402,34.6672,22.0,5.5
2015-06-29 09:09:16,-16.0251,-74.2558,28.0,5.8
2015-06-29 22:07:49,36.6802,71.3004,191.0,5.5
2015-06-30 03:39:29,-5.4513,151.5457,43.0,6.0
2015-07-01 14:30:22,-52.2069,159.5935,10.0,5.7
2015-07-01 19:35:21,-10.9911,162.5558,12.0,6.0
2015-07-03 01:07:47,37.4593,78.1542,20.0,6.4
2015-07-03 03:16:36,11.4234,95.032,8.71,5.5
2015-07-03 06:43:22,10.1691,125.8907,32.0,6.1
2015-07-06 03:50:58,-56.6001,-142.1098,10.0,5.6
2015-07-06 12:24:09,-20.7139,-174.5001,44.0,5.8
2015-07-07 05:10:28,43.9097,147.9748,49.0,6.3
2015-07-07 05:35:15,-35.4246,-179.6208,10.0,5.6
2015-07-07 06:21:02,-35.4058,-179.7237,10.0,5.6
2015-07-07 07:01:43,-13.329,-111.6323,10.0,5.9
2015-07-07 16:08:04,-13.3864,-111.3022,10.0,5.7
2015-07-07 20:03:19,-22.9379,-177.1329,169.64,5.8
2015-07-09 13:25:54,13.2949,-90.244,45.68,5.6
2015-07-09 18:32:51,40.3631,141.4646,81.0,5.5
2015-07-10 04:12:43,-9.307,158.403,12.0,6.7
2015-07-12 04:37:31,2.9918,128.1869,115.0,5.5
2015-07-12 17:52:06,33.0229,131.7493,53.0,5.5
2015-07-16 11:01:46,13.8769,-58.4736,7.07,5.7
2015-07-16 15:16:34,13.8672,-58.5479,20.0,6.5
2015-07-17 18:49:54,-18.1214,-178.1887,536.1,5.8
2015-07-18 02:27:34,-10.4012,165.1409,11.0,7.0
2015-07-20 11:08:19,-35.5251,-105.0838,14.0,5.7
2015-07-23 03:56:53,-0.6942,-21.1776,8.55,5.5
2015-07-24 21:44:39,-8.2477,108.9163,48.0,5.5
2015-07-26 07:05:10,-9.2585,112.6695,52.0,5.9
2015-07-26 22:42:13,-18.024,-174.0685,7.3,5.8
2015-07-27 04:49:46,52.376,-169.4458,29.0,6.9
2015-07-27 04:51:23,52.7811,-169.5781,31.9,5.9
2015-07-27 04:55:46,52.208,-169.4223,27.84,5.7
2015-07-27 07:40:31,52.2572,-169.3458,35.0,5.9
2015-07-27 07:40:51,52.3581,-169.0816,35.0,5.5
2015-07-27 07:41:05,52.4977,-169.7473,35.0,5.6
2015-07-27 07:43:31,52.2564,-169.3455,39.58,5.7
2015-07-27 21:41:22,-2.6286,138.5277,48.0,7.0
2015-07-29 00:10:25,8.2309,-77.3152,12.0,5.9
2015-07-29 02:35:59,59.8935,-153.1961,119.3,6.3
2015-07-29 23:41:40,-25.3727,154.2281,9.0,5.5
2015-07-30 07:42:25,-27.0321,-176.0466,10.0,5.6
2015-07-30 18:51:06,-56.9716,-140.9507,9.11,5.7
2015-08-03 14:01:53,-16.4701,-174.3557,176.0,5.7
2015-08-05 09:13:24,16.1408,-93.664,100.85,5.7
2015-08-06 23:59:46,-26.4576,-178.2511,269.0,6.0
2015-08-07 01:25:03,-2.1412,28.8973,11.0,5.8
2015-08-07 01:28:37,-2.0913,28.9515,10.0,5.5
2015-08-07 12:18:49,1.0861,-85.2083,10.0,5.6
2015-08-07 13:48:32,1.0467,-85.2705,6.87,5.6
2015-08-07 14:22:14,-18.0441,-174.141,28.49,5.7
2015-08-09 04:46:21,-27.4539,-176.2457,10.0,5.8
2015-08-10 04:12:16,-9.3438,158.0525,22.0,6.6
2015-08-10 04:24:31,-9.2998,157.9543,10.0,5.9
2015-08-10 07:43:37,-19.6389,-174.8533,46.28,5.6
2015-08-10 10:05:26,36.5326,71.2147,224.0,5.9
2015-08-10 19:19:32,-27.0812,-176.2405,6.73,5.5
2015-08-11 13:35:49,-27.0523,-176.2728,10.0,5.7
2015-08-12 00:14:40,-31.6968,-71.6227,30.0,5.5
2015-08-12 18:19:16,-9.3286,157.8422,4.18,5.6
2015-08-12 18:49:24,-9.3293,157.8772,6.43,6.5
2015-08-13 10:39:54,-37.0152,78.0623,10.0,6.0
2015-08-13 11:28:15,-36.8531,78.3516,10.0,5.6
2015-08-13 14:04:58,-3.9835,152.8909,135.0,5.6
2015-08-13 14:08:00,23.9689,122.4897,17.32,5.6
2015-08-14 13:28:01,-27.315,-176.0525,11.19,5.7
2015-08-14 18:03:03,21.1039,-45.8517,10.0,5.5
2015-08-15 07:47:07,-10.8968,163.8226,8.0,6.4
2015-08-15 20:16:21,51.6744,-175.1577,32.0,5.7
2015-08-17 14:42:33,21.952,146.6278,10.0,5.7
2015-08-17 16:16:59,13.7124,51.7823,10.0,5.7
2015-08-20 11:00:10,0.4854,126.5894,46.14,5.8
2015-08-20 13:29:09,-8.0603,149.553,52.4,5.5
2015-08-23 23:10:04,-29.7191,-71.2958,31.11,5.7
2015-08-24 09:41:27,-30.6502,-178.7298,228.0,6.0
2015-08-26 13:51:36,-57.4999,-25.8754,32.0,5.8
2015-09-01 15:24:09,31.2841,141.7062,10.0,5.6
2015-09-01 15:25:10,31.1806,141.6,8.0,6.0
2015-09-02 01:18:29,4.4132,124.6314,296.0,5.7
2015-09-03 13:24:01,2.0551,126.6816,53.0,5.5
2015-09-05 07:00:01,51.371,-174.3382,20.0,5.5
2015-09-05 13:16:09,49.3613,155.6819,38.0,5.8
2015-09-07 08:46:09,-24.2427,179.1278,535.0,6.0
2015-09-07 09:13:57,-32.8199,-177.8599,17.0,6.3
2015-09-07 14:06:28,-32.8265,-178.198,10.0,5.9
2015-09-08 06:48:33,-33.0304,-178.5336,10.0,5.8
2015-09-08 08:03:54,14.337,-94.137,5.0,5.7
2015-09-08 08:19:54,-33.1147,-178.2046,12.77,5.5
2015-09-09 07:05:44,-49.5321,-116.3317,10.0,5.9
2015-09-10 10:26:45,52.0985,-169.5349,20.0,6.0
2015-09-11 21:19:19,-5.9797,146.6564,26.0,5.5
2015-09-12 20:32:27,-32.6066,-178.0287,8.0,5.9
2015-09-12 22:16:08,-6.1236,147.3658,27.0,5.5
2015-09-13 07:57:33,24.8094,-109.5138,10.0,5.6
2015-09-13 08:14:09,24.913,-109.6226,10.0,6.7
2015-09-16 07:40:59,1.8841,126.4288,41.55,6.3
2015-09-16 14:03:22,-6.0114,151.4768,6.0,6.1
2015-09-16 22:54:33,-31.5729,-71.6744,22.44,8.3
2015-09-16 22:59:15,-31.618,-71.745,26.7,6.4
2015-09-16 23:03:57,-31.7502,-71.7425,19.1,6.1
2015-09-16 23:09:07,-31.1055,-71.405,37.8,5.6
2015-09-16 23:09:26,-31.5743,-71.6717,35.0,5.7
2015-09-16 23:16:09,-31.6,-71.9189,35.0,6.1
2015-09-16 23:18:42,-31.5622,-71.4262,28.41,7.0
2015-09-16 23:23:26,-31.1674,-71.772,32.1,5.7
2015-09-16 23:28:23,-30.7179,-71.8037,20.71,5.5
2015-09-16 23:38:02,-31.7842,-72.0222,12.46,5.9
2015-09-17 01:33:03,-31.7363,-72.0265,9.29,5.8
2015-09-17 01:41:06,-31.1043,-71.6504,42.32,6.4
2015-09-17 02:59:29,-30.9669,-71.5398,35.0,5.5
2015-09-17 03:55:15,-31.4244,-71.6876,27.0,6.5
2015-09-17 04:02:10,-31.2244,-71.926,15.97,5.7
2015-09-17 04:10:28,-31.5173,-71.804,23.0,6.7
2015-09-17 04:26:39,-31.4167,-71.98,17.62,5.5
2015-09-17 05:44:40,-31.8011,-72.1309,10.0,5.5
2015-09-17 08:58:45,53.2985,159.7085,68.09,5.5
2015-09-17 12:14:35,-32.9149,-71.6064,10.0,5.9
2015-09-17 13:32:26,-32.1432,-72.3779,10.0,5.9
2015-09-17 14:19:16,-30.9102,-71.9829,10.0,5.7
2015-09-17 20:40:32,-29.9614,-71.8851,5.69,5.5
2015-09-18 08:18:18,-32.2292,-72.3678,6.0,5.6
2015-09-18 09:10:45,-32.3681,-72.2292,8.0,6.2
2015-09-18 15:59:43,15.2767,-45.9886,10.0,6.0
2015-09-19 05:06:47,-29.6411,-72.077,6.0,6.1
2015-09-19 09:07:10,-31.0999,-71.5902,28.0,5.7
2015-09-19 12:52:21,-32.3335,-72.0629,18.0,6.2
2015-09-19 13:08:58,-30.5256,-72.1984,10.0,5.6
2015-09-21 05:39:35,-31.5757,-71.7431,30.0,6.1
2015-09-21 17:40:00,-31.7275,-71.3792,35.0,6.6
2015-09-21 18:36:54,-31.0458,-71.82,26.95,5.5
2015-09-21 19:56:09,-31.7819,-71.6407,28.36,5.6
2015-09-22 07:13:01,-31.4441,-71.2653,58.0,6.0
2015-09-24 13:48:58,50.7832,-130.2084,10.0,5.7
2015-09-24 15:53:28,-0.6212,131.2622,18.0,6.6
2015-09-24 15:56:56,-10.1917,160.5201,25.54,5.8
2015-09-26 02:51:19,-30.8148,-71.3217,46.0,6.3
2015-09-26 17:23:27,5.2649,123.7966,516.0,5.5
2015-09-26 18:17:25,-6.278,151.6661,2.93,5.5
2015-09-26 21:40:35,-57.0947,-142.4382,10.0,5.9
2015-09-27 02:56:14,-7.1772,129.6047,107.0,5.5
2015-09-28 15:28:06,-23.8028,-66.6126,219.0,5.9
2015-09-30 16:06:52,-56.1948,-27.7153,101.0,5.7
2015-10-03 06:03:42,-37.4557,-73.6761,14.53,5.8
2015-10-03 06:26:56,-30.301,-71.551,38.0,5.9
2015-10-04 03:49:49,-30.3105,-72.1018,5.89,5.5
2015-10-05 16:33:27,-30.3035,-71.5318,34.0,5.9
2015-10-05 17:35:55,51.9487,-179.2558,90.82,5.7
2015-10-09 18:27:37,-31.7323,-71.7325,35.0,5.5
2015-10-10 08:56:05,-60.7167,-20.8492,10.0,5.5
2015-10-11 00:58:27,-54.4856,-135.708,10.0,6.1
2015-10-12 03:15:19,-31.1849,-71.8227,21.0,5.6
2015-10-12 08:05:02,-40.5837,176.2884,22.0,5.6
2015-10-14 05:43:08,48.8595,156.2259,12.0,6.0
2015-10-16 06:38:26,55.5962,159.2114,285.0,5.6
2015-10-17 11:33:09,-25.4674,-64.4839,17.0,5.8
2015-10-17 17:52:20,-42.6607,-82.4526,10.13,5.6
2015-10-18 16:18:36,-16.2018,-173.2608,12.0,6.0
2015-10-19 13:50:42,13.8654,120.6172,106.0,5.8
2015-10-20 09:29:09,27.0743,140.2123,304.0,5.7
2015-10-20 20:33:12,-57.4332,-65.8872,9.08,5.6
2015-10-20 21:52:03,-14.8595,167.3028,135.0,7.1
2015-10-23 00:27:40,29.6377,70.326,11.0,5.6
2015-10-23 01:40:06,-54.2258,6.1653,11.0,6.2
2015-10-23 04:04:18,-45.8146,37.1711,10.0,6.0
2015-10-23 22:03:23,-2.1661,138.2666,8.0,5.8
2015-10-24 17:31:19,-30.2199,-179.3319,313.68,5.5
2015-10-25 14:58:58,-29.3334,-177.7961,10.0,5.8
2015-10-26 09:09:32,36.459,70.6847,206.94,5.9
2015-10-26 09:09:43,36.5244,70.3676,231.0,7.5
2015-10-28 20:46:40,-10.9788,166.3796,141.0,5.8
2015-11-01 15:16:17,-23.2468,-68.4169,111.0,5.8
2015-11-01 21:09:41,22.7548,121.6561,7.0,5.5
2015-11-02 08:15:34,51.5815,-173.3339,13.0,5.8
2015-11-03 21:25:02,-8.2825,124.9069,10.27,5.7
2015-11-04 03:44:15,-8.3381,124.8754,20.0,6.5
2015-11-04 05:52:28,-3.5489,149.7071,10.0,5.6
2015-11-05 16:32:39,-3.7259,150.9036,10.0,5.5
2015-11-07 07:04:31,-29.4642,-72.3015,13.0,6.2
2015-11-07 07:31:44,-30.8796,-71.4519,46.0,6.8
2015-11-07 10:53:44,-30.7227,-71.3904,42.0,5.7
2015-11-07 19:40:14,16.4895,119.8464,37.0,5.5
2015-11-08 08:13:37,-17.3194,-69.4287,159.86,5.7
2015-11-08 09:34:57,0.7863,98.8905,69.0,5.7
2015-11-08 10:42:02,6.8782,94.5455,8.0,5.5
2015-11-08 10:46:17,51.5002,-172.9113,16.0,5.6
2015-11-08 11:33:15,51.5345,-172.9785,20.0,5.7
2015-11-08 16:47:02,6.8431,94.648,10.0,6.6
2015-11-08 19:14:47,6.984,94.534,10.0,5.6
2015-11-09 08:12:46,6.4078,94.8019,10.0,5.5
2015-11-09 16:03:46,51.6394,-173.0746,15.0,6.5
2015-11-11 00:26:58,6.2386,147.6443,13.0,5.6
2015-11-11 01:54:39,-29.5067,-72.0068,12.0,6.9
2015-11-11 02:46:20,-29.5097,-72.0585,10.0,6.9
2015-11-11 06:26:34,-9.1387,-108.6442,10.0,5.6
2015-11-11 11:45:24,-8.9416,110.2187,83.02,5.5
2015-11-11 23:36:19,-7.2493,128.93,126.0,5.8
2015-11-13 06:04:17,-29.8492,-64.4985,27.0,5.6
2015-11-13 20:51:31,31.0009,128.8729,12.0,6.7
2015-11-14 19:20:21,31.4417,128.8428,10.0,5.7
2015-11-16 00:39:34,17.8398,-81.8219,6.71,5.8
2015-11-16 16:49:14,48.3334,154.2439,34.0,5.9
2015-11-17 07:10:07,38.67,20.6,11.0,6.5
2015-11-17 17:29:36,40.3762,73.2038,18.0,5.6
2015-11-18 18:31:05,-8.8994,158.4217,12.59,6.8
2015-11-20 05:31:52,26.3565,142.6429,14.0,5.8
2015-11-21 09:06:13,-7.1484,129.9375,82.0,6.1
2015-11-21 23:05:31,-30.5754,-71.7676,27.0,5.8
2015-11-22 18:16:05,36.4344,71.4233,102.0,5.7
2015-11-23 20:41:22,16.9762,-98.9116,34.0,5.6
2015-11-24 13:21:36,18.7787,145.2659,586.88,6.0
2015-11-24 20:45:02,-0.0981,-17.834,10.0,5.5
2015-11-24 22:45:39,-10.5372,-70.9437,606.21,7.6
2015-11-24 22:50:54,-10.0598,-71.0184,620.56,7.6
2015-11-25 18:57:42,1.4305,126.2904,33.16,5.7
2015-11-26 05:45:18,-9.1825,-71.2574,602.75,6.7
2015-11-27 11:46:27,13.0906,-88.9476,52.0,5.6
2015-11-27 21:00:23,-24.828,-70.6009,34.0,6.2
2015-11-28 02:51:08,43.3856,146.4353,69.0,5.6
2015-11-28 05:44:40,-30.3688,-72.151,10.0,5.6
2015-11-29 18:52:49,-23.5597,-64.6521,11.0,5.8
2015-11-29 18:56:22,-23.4779,-64.5862,10.0,5.5
2015-11-30 20:19:05,-8.791,67.6967,10.0,5.5
2015-12-01 17:08:25,-14.8839,-176.5573,10.0,5.8
2015-12-04 22:25:00,-47.6165,85.0913,35.0,7.1
2015-12-06 17:09:29,-18.1602,-178.694,547.0,5.6
2015-12-07 07:50:06,38.2107,72.7797,22.0,7.2
2015-12-07 07:51:11,-31.3985,-71.2624,49.53,5.5
2015-12-07 08:30:57,41.7307,74.6053,21.53,5.5
2015-12-07 22:53:35,14.2197,-90.8905,84.0,5.7
2015-12-08 12:56:07,-30.8096,-71.7519,25.0,5.6
2015-12-09 10:21:49,-4.1064,129.5079,21.0,6.9
2015-12-09 12:58:02,-16.7374,175.2475,10.0,6.1
2015-12-10 00:09:33,-35.8838,-73.2763,10.0,5.5
2015-12-10 12:05:15,-58.88,-23.9062,10.0,5.7
2015-12-12 23:32:55,-41.1083,-90.0703,10.0,5.5
2015-12-17 19:49:53,15.8015,-93.633,85.0,6.6
2015-12-19 02:10:53,-18.3819,169.3857,10.0,6.0
2015-12-19 15:03:36,-8.3684,107.0225,27.0,5.7
2015-12-19 19:25:06,-30.6053,-71.3057,48.34,5.8
2015-12-20 18:47:37,3.6455,117.6359,14.0,6.1
2015-12-21 15:44:05,-4.4354,151.9782,162.0,5.7
2015-12-23 16:55:09,-54.1759,-1.4943,10.0,5.8
2015-12-24 19:44:03,-55.755,-123.1158,12.28,6.2
2015-12-24 23:10:58,-7.2182,128.9775,119.0,5.8
2015-12-25 17:58:05,-40.7281,-86.4356,10.0,5.8
2015-12-25 19:14:47,36.4935,71.1263,206.0,6.3
2015-12-28 06:55:30,14.6571,-61.3454,150.0,5.6
2015-12-29 01:51:42,-6.2452,154.7595,30.0,5.8
2015-12-31 10:56:58,11.1535,-86.6205,20.0,5.8
2016-01-01 02:00:40,-50.5575,139.4489,10.0,6.3
2016-01-01 15:02:17,-28.6278,-177.281,34.0,5.8
2016-01-02 04:22:20,44.8069,129.9406,585.47,5.8
2016-01-03 23:05:22,24.8036,93.6505,55.0,6.7
2016-01-05 02:21:11,30.6132,132.7337,4.71,5.8
2016-01-05 09:34:15,-54.2906,-136.2603,10.0,6.0
2016-01-05 21:59:50,22.0669,143.6108,158.0,5.7
2016-01-08 01:12:01,-30.664,-71.6383,24.03,5.7
2016-01-10 12:12:02,-57.6576,-147.9486,4.0,5.6
2016-01-11 16:38:06,3.8965,126.8621,13.0,6.5
2016-01-11 17:08:04,44.4761,141.0867,238.81,6.2
2016-01-12 09:45:11,-31.3385,58.1916,10.0,5.9
2016-01-12 20:05:00,36.5979,70.9503,239.0,5.7
2016-01-13 05:56:02,-15.1703,-174.875,263.0,5.9
2016-01-14 03:25:28,-19.7597,-63.3288,582.56,6.1
2016-01-14 03:25:34,41.9723,142.781,46.0,6.7
2016-01-14 11:04:19,-15.6408,-177.1557,10.0,5.6
2016-01-14 12:15:29,-53.2602,159.7523,10.0,5.5
2016-01-14 13:14:49,9.6862,126.3095,35.0,5.6
2016-01-16 23:22:29,-3.8727,127.2292,4.11,5.6
2016-01-18 18:24:18,-21.4088,176.1244,7.05,5.8
2016-01-19 02:13:27,22.8626,121.3206,27.1,5.6
2016-01-20 17:13:14,37.6709,101.6409,9.0,5.9
2016-01-21 08:26:22,-30.8839,-178.5829,123.09,5.5
2016-01-21 18:06:58,18.8239,-106.9337,10.0,6.6
2016-01-22 16:34:35,-13.7207,172.06,44.13,5.6
2016-01-24 10:30:30,59.6363,-153.4051,129.0,7.1
2016-01-25 00:00:11,-19.5324,-173.3833,53.0,5.7
2016-01-25 04:22:03,35.6493,-3.6818,12.0,6.3
2016-01-25 09:17:50,3.2058,128.392,42.65,5.5
2016-01-26 03:10:21,-5.2952,153.2454,26.0,6.1
2016-01-26 20:03:47,-5.3105,153.2532,35.0,5.5
2016-01-27 15:11:18,1.0248,-28.1447,10.0,5.7
2016-01-30 03:25:12,53.9776,158.5463,177.0,7.2
2016-01-30 12:02:48,-3.1401,146.9814,13.0,5.5
2016-01-31 02:50:06,-2.8659,147.1385,10.0,5.7
2016-01-31 17:39:00,-63.263,169.1485,10.0,6.1
2016-02-01 19:00:46,-30.7539,-179.9504,391.0,6.2
2016-02-02 14:19:23,25.5745,123.4476,196.0,5.7
2016-02-05 19:57:27,22.9375,120.6014,23.0,6.4
2016-02-06 01:39:19,-16.9899,174.9389,10.0,5.7
2016-02-07 02:03:40,-15.2216,-173.3951,51.0,5.8
2016-02-08 16:19:13,-6.6207,154.7421,29.0,6.4
2016-02-10 00:33:05,-30.5723,-71.5838,29.0,6.3
2016-02-12 10:02:24,-9.6338,119.4013,28.0,6.3
2016-02-14 00:13:44,-43.4798,172.7715,7.63,5.8
2016-02-14 18:09:26,30.2966,138.8823,410.0,5.7
2016-02-15 15:02:33,-20.9981,-175.4788,10.0,6.0
2016-02-15 19:28:05,-49.0481,164.4987,10.0,5.9
2016-02-16 10:46:30,-16.4442,-73.6045,29.0,5.7
2016-02-16 23:48:36,-55.7841,-125.1659,13.0,6.1
2016-02-17 17:26:02,0.8597,129.0605,9.0,6.0
2016-02-18 01:07:12,-56.2549,-27.5661,99.0,5.6
2016-02-20 15:51:23,-21.9559,-179.4072,582.65,5.8
2016-02-21 01:26:02,4.6999,-32.6275,10.0,5.5
2016-02-21 21:26:42,24.5533,142.4073,21.0,5.6
2016-02-22 06:36:59,-30.4242,-72.2967,12.0,6.0
2016-02-23 18:08:47,-63.0433,145.002,10.0,5.8
2016-02-26 01:49:37,-62.2092,155.2569,10.0,5.7
2016-02-27 21:29:44,-51.7897,139.5956,10.0,6.1
2016-02-28 09:06:26,5.2757,125.3322,175.44,5.5
2016-03-01 09:26:45,-32.9373,-178.3856,10.0,5.6
2016-03-02 12:49:48,-4.9521,94.3299,24.0,7.8
2016-03-03 00:10:50,-4.794,94.4101,10.0,5.6
2016-03-03 08:36:33,-9.7645,125.316,29.5,5.6
2016-03-03 21:47:50,-3.3298,148.8245,10.0,5.9
2016-03-03 21:58:00,-3.0988,148.8388,10.0,5.6
2016-03-05 18:45:30,-32.9625,-178.2218,10.0,5.5
2016-03-08 05:36:28,-15.1081,-173.4281,33.0,5.9
2016-03-12 13:23:38,51.4497,-173.9725,12.71,5.6
2016-03-12 18:06:45,51.5648,-173.9423,19.0,6.3
2016-03-14 07:03:18,29.8888,128.9567,210.5,5.5
2016-03-14 07:26:41,-56.4283,-27.0089,84.0,5.6
2016-03-14 23:25:40,-52.6136,18.7984,10.0,5.6
2016-03-16 13:09:53,4.725,125.1481,10.0,5.5
2016-03-18 00:31:26,-4.5473,153.0955,34.94,5.6
2016-03-18 12:49:13,-12.5112,166.6214,29.0,5.5
2016-03-18 16:11:00,38.0233,72.4114,10.0,5.6
2016-03-18 22:46:57,49.673,-129.8485,10.0,5.5
2016-03-19 01:35:12,51.5145,-174.1423,17.0,6.0
2016-03-19 08:51:25,-5.5662,129.4922,269.8,5.7
2016-03-19 10:24:45,11.8676,-88.7677,10.0,5.6
2016-03-19 11:26:33,17.996,-60.7019,26.0,6.0
2016-03-20 22:50:20,54.294,162.8129,30.0,6.4
2016-03-21 14:48:51,27.7676,66.0962,10.0,5.6
2016-03-26 03:24:24,-2.6503,68.0253,10.0,5.6
2016-03-27 18:01:31,52.175,-168.6554,16.0,5.8
2016-03-28 00:12:55,30.2073,-114.3078,10.0,5.5
2016-03-28 17:14:55,52.29,-168.6929,11.24,5.5
2016-03-28 19:07:09,-56.2536,-27.6408,29.71,5.5
2016-03-29 09:18:11,2.3874,126.1019,55.0,5.5
2016-04-01 02:39:08,33.3807,136.3901,14.0,5.9
2016-04-01 19:24:55,-3.3585,144.887,6.0,6.2
2016-04-02 05:50:00,57.008,-157.9321,11.4,5.9
2016-04-03 08:23:52,-14.3235,166.8551,26.0,6.9
2016-04-05 08:29:21,4.2073,126.6515,35.0,5.9
2016-04-06 06:54:53,-14.1516,166.7012,35.0,5.8
2016-04-06 06:58:48,-14.0683,166.6245,24.0,6.7
2016-04-06 07:57:38,-14.2026,166.6391,35.0,5.9
2016-04-06 14:45:30,-8.2036,107.3857,29.0,6.1
2016-04-06 20:35:15,-6.0292,130.4296,118.0,5.5
2016-04-07 03:32:54,-13.9805,166.5943,27.59,6.7
2016-04-10 02:14:35,-4.1489,102.211,41.0,5.7
2016-04-10 07:11:22,16.0557,-96.2563,25.0,5.5
2016-04-10 10:28:59,36.4725,71.1311,212.0,6.6
2016-04-10 19:34:03,51.1243,179.5394,19.0,5.6
2016-04-11 20:10:36,51.8545,176.6748,23.0,5.6
2016-04-12 03:22:48,-3.7568,-103.9367,10.0,5.8
2016-04-12 12:07:56,-55.2497,146.1742,9.0,5.5
2016-04-13 13:55:18,23.0944,94.8654,136.0,6.9
2016-04-13 18:21:53,7.7917,122.0231,17.0,6.0
2016-04-14 03:06:09,53.77,160.8036,32.0,5.8
2016-04-14 12:17:05,-14.4907,166.5026,7.47,5.9
2016-04-14 12:26:36,32.788,130.7042,9.0,6.2
2016-04-14 15:03:47,32.6973,130.7204,8.0,6.0
2016-04-14 21:50:28,-14.5284,166.4334,16.0,6.4
2016-04-14 23:15:08,-7.459,128.1235,136.78,5.6
2016-04-15 04:50:11,2.0125,127.0004,89.95,5.6
2016-04-15 14:11:26,13.4008,-92.367,22.41,6.1
2016-04-15 16:25:06,32.7906,130.7543,10.0,7.0
2016-04-15 16:45:57,32.9241,130.8091,10.0,5.7
2016-04-15 18:55:53,33.0051,131.1569,13.22,5.5
2016-04-16 07:34:21,-29.5755,-111.5741,10.0,5.5
2016-04-16 23:58:37,0.3819,-79.9218,20.59,7.8
2016-04-17 00:29:31,-0.2648,-80.4644,15.49,5.5
2016-04-17 07:14:01,-0.3852,-80.2013,23.95,5.8
2016-04-17 07:31:00,-23.4947,-174.2467,10.0,5.7
2016-04-17 09:23:41,-0.2344,-80.6943,10.0,5.6
2016-04-18 11:42:00,33.0143,131.0991,10.46,5.5
2016-04-18 13:06:11,-19.492,169.0934,76.0,5.9
2016-04-19 05:25:40,-55.7283,-27.2307,14.0,6.2
2016-04-19 22:22:25,0.5783,-80.0247,11.0,5.6
2016-04-20 08:33:47,0.639,-80.2104,14.0,6.2
2016-04-20 08:35:11,0.7079,-80.0352,10.0,6.0
2016-04-20 10:51:42,13.2,-55.8867,28.0,5.6
2016-04-20 12:19:44,37.8013,141.6216,33.11,5.9
2016-04-22 03:03:42,-0.2921,-80.5039,10.0,6.0
2016-04-22 03:20:13,-0.2814,-80.5039,10.29,5.9
2016-04-23 01:24:34,0.6128,-80.2522,10.0,5.7
2016-04-24 08:38:00,-59.3074,-27.027,10.0,5.5
2016-04-24 22:24:36,-17.6976,-173.2031,27.17,5.7
2016-04-25 07:07:09,14.479,-93.1509,16.0,6.0
2016-04-26 04:19:55,-4.5105,140.1922,107.0,5.6
2016-04-27 12:51:19,14.5178,-93.0882,16.0,6.0
2016-04-27 15:17:14,24.2309,121.8009,13.0,5.5
2016-04-28 19:33:24,-16.0429,167.3786,24.0,7.0
2016-04-29 01:33:39,10.2752,-103.7363,10.0,6.6
2016-04-30 08:35:42,-16.3487,167.2001,2.99,5.8
2016-05-02 04:21:25,-5.0262,104.6271,117.0,5.7
2016-05-02 12:17:16,-6.0785,-107.1631,15.03,5.6
2016-05-03 00:00:52,43.6954,147.5063,61.0,5.7
2016-05-03 02:34:59,-55.7642,-143.9055,10.0,5.5
2016-05-04 14:36:24,-14.855,166.9341,26.0,5.7
2016-05-05 07:01:47,13.7719,51.7683,10.0,5.5
2016-05-05 11:01:47,-8.9416,-108.2391,10.0,5.6
2016-05-07 00:18:37,18.3754,-105.3371,10.0,5.6
2016-05-08 07:34:01,16.4107,-97.8416,22.0,5.8
2016-05-09 01:33:34,-62.5795,165.344,10.0,5.5
2016-05-12 03:17:15,24.6953,121.9839,8.0,5.8
2016-05-12 04:29:56,24.6833,122.0531,9.0,5.7
2016-05-13 07:01:10,30.659,66.3878,10.0,5.5
2016-05-13 12:57:27,-25.4822,179.3397,506.36,5.6
2016-05-14 18:21:06,8.5599,-102.7916,10.0,5.8
2016-05-16 00:41:53,-22.517,172.9882,10.0,5.8
2016-05-16 06:39:05,8.5038,-103.1118,10.0,5.5
2016-05-18 07:57:03,0.4261,-79.7899,16.0,6.7
2016-05-18 16:46:44,0.4947,-79.616,29.95,6.9
2016-05-20 18:14:05,-25.5655,129.8841,10.0,6.0
2016-05-21 06:06:42,30.9561,140.0808,124.52,5.5
2016-05-27 03:44:29,26.9924,130.1374,10.0,5.9
2016-05-27 03:46:51,27.6887,128.5829,10.0,5.5
2016-05-27 04:08:44,-20.8101,-178.6481,567.48,6.4
2016-05-28 05:38:51,-21.9724,-178.2038,405.69,6.9
2016-05-28 09:47:00,-56.2409,-26.9353,78.0,7.2
2016-05-30 07:14:19,-30.2689,-177.9791,47.0,5.7
